populacao,municipio,cod_mun,ano
3404,Bela Vista da Caroba,4102752,2021
15400,Bela Vista do Paraíso,4102802,2021
16411,Bituruna,4102901,2021
3991,Boa Esperança,4103008,2021
2437,Boa Esperança do Iguaçu,4103024,2021
6343,Boa Ventura de São Roque,4103040,2021
7524,Boa Vista da Aparecida,4103057,2021
13308,Bocaiúva do Sul,4103107,2021
3472,Bom Jesus do Sul,4103156,2021
7103,Bom Sucesso,4103206,2021
3244,Bom Sucesso do Sul,4103222,2021
6290,Borrazópolis,4103305,2021
5338,Braganey,4103354,2021
2521,Brasilândia do Sul,4103370,2021
2973,Cafeara,4103404,2021
18783,Cafelândia,4103453,2021
3975,Cafezal do Sul,4103479,2021
8641,Califórnia,4103503,2021
25569,Cambará,4103602,2021
108126,Cambé,4103701,2021
7967,Cambira,4103800,2021
13888,Campina da Lagoa,4103909,2021
3831,Campina do Simão,4103958,2021
44072,Campina Grande do Sul,4104006,2021
3694,Campo Bonito,4104055,2021
8118,Campo do Tenente,4104105,2021
135678,Campo Largo,4104204,2021
30151,Campo Magro,4104253,2021
96102,Campo Mourão,4104303,2021
14606,Cândido de Abreu,4104402,2021
16126,Candói,4104428,2021
13340,Cantagalo,4104451,2021
19172,Capanema,4104501,2021
15887,Capitão Leônidas Marques,4104600,2021
24225,Carambeí,4104659,2021
14391,Carlópolis,4104709,2021
336073,Cascavel,4104808,2021
72125,Castro,4104907,2021
10144,Catanduvas,4105003,2021
10704,Centenário do Sul,4105102,2021
17884,Cerro Azul,4105201,2021
11872,Céu Azul,4105300,2021
19083,Chopinzinho,4105409,2021
84980,Cianorte,4105508,2021
12939,Cidade Gaúcha,4105607,2021
16344,Clevelândia,4105706,2021
249277,Colombo,4105805,2021
24271,Colorado,4105904,2021
8896,Congonhinhas,4106001,2021
3891,Conselheiro Mairinck,4106100,2021
19082,Contenda,4106209,2021
17162,Corbélia,4106308,2021
47840,Cornélio Procópio,4106407,2021
7538,Coronel Domingos Soares,4106456,2021
20430,Coronel Vivida,4106506,2021
3038,Corumbataí do Sul,4106555,2021
4229,Cruzeiro do Iguaçu,4106571,2021
20962,Cruzeiro do Oeste,4106605,2021
4430,Cruzeiro do Sul,4106704,2021
18772,Cruz Machado,4106803,2021
2892,Cruzmaltina,4106852,2021
1963726,Curitiba,4106902,2021
15289,Curiúva,4107009,2021
4975,Diamante do Norte,4107108,2021
3409,Diamante do Sul,4107124,2021
5279,Diamante D'Oeste,4107157,2021
41424,Dois Vizinhos,4107207,2021
8988,Douradina,4107256,2021
5987,Doutor Camargo,4107306,2021
5906,Enéas Marques,4107405,2021
13962,Engenheiro Beltrão,4107504,2021
1633,Esperança Nova,4107520,2021
4651,Entre Rios do Oeste,4107538,2021
3980,Espigão Alto do Iguaçu,4107546,2021
2995,Farol,4107553,2021
17379,Faxinal,4107603,2021
103750,Fazenda Rio Grande,4107652,2021
4734,Fênix,4107702,2021
5561,Fernandes Pinheiro,4107736,2021
7625,Figueira,4107751,2021
4883,Floraí,4107801,2021
4583,Flor da Serra do Sul,4107850,2021
6926,Floresta,4107900,2021
10360,Florestópolis,4108007,2021
2709,Flórida,4108106,2021
6345,Formosa do Oeste,4108205,2021
257971,Foz do Iguaçu,4108304,2021
5942,Francisco Alves,4108320,2021
93308,Francisco Beltrão,4108403,2021
4466,Foz do Jordão,4108452,2021
13661,General Carneiro,4108502,2021
2850,Godoy Moreira,4108551,2021
28734,Goioerê,4108601,2021
6997,Goioxim,4108650,2021
5379,Grandes Rios,4108700,2021
33497,Guaíra,4108809,2021
6635,Guairaçá,4108908,2021
8881,Guamiranga,4108957,2021
3767,Guapirama,4109005,2021
2239,Guaporema,4109104,2021
5557,Guaraci,4109203,2021
11969,Guaraniaçu,4109302,2021
183755,Guarapuava,4109401,2021
7554,Guaraqueçaba,4109500,2021
37974,Guaratuba,4109609,2021
5030,Honório Serpa,4109658,2021
31854,Ibaiti,4109708,2021
6387,Ibema,4109757,2021
55688,Ibiporã,4109807,2021
7671,Icaraíma,4109906,2021
4475,Iguaraçu,4110003,2021
2251,Iguatu,4110052,2021
13449,Imbaú,4110078,2021
33306,Imbituva,4110102,2021
11117,Inácio Martins,4110201,2021
3122,Inajá,4110300,2021
4472,Indianópolis,4110409,2021
15327,Ipiranga,4110508,2021
13642,Iporã,4110607,2021
2216,Iracema do Oeste,4110656,2021
61439,Irati,4110706,2021
10029,Iretama,4110805,2021
4426,Itaguajé,4110904,2021
11588,Itaipulândia,4110953,2021
6516,Itambaracá,4111001,2021
6110,Itambé,4111100,2021
12220,Itapejara d'Oeste,4111209,2021
29493,Itaperuçu,4111258,2021
2700,Itaúna do Sul,4111308,2021
14049,Ivaí,4111407,2021
31886,Ivaiporã,4111506,2021
8294,Ivaté,4111555,2021
3299,Ivatuba,4111605,2021
5332,Jaboti,4111704,2021
39268,Jacarezinho,4111803,2021
13861,Jaguapitã,4111902,2021
35192,Jaguariaíva,4112009,2021
21281,Jandaia do Sul,4112108,2021
4948,Janiópolis,4112207,2021
4929,Japira,4112306,2021
9573,Japurá,4112405,2021
11067,Jardim Alegre,4112504,2021
1309,Jardim Olinda,4112603,2021
12687,Jataizinho,4112702,2021
8251,Jesuítas,4112751,2021
12108,Joaquim Távora,4112801,2021
3248,Jundiaí do Sul,4112900,2021
7244,Juranda,4112959,2021
7069,Jussara,4113007,2021
3996,Kaloré,4113106,2021
48651,Lapa,4113205,2021
5719,Laranjal,4113254,2021
32167,Laranjeiras do Sul,4113304,2021
3896,Leópolis,4113403,2021
3155,Lidianópolis,4113429,2021
4488,Lindoeste,4113452,2021
23393,Loanda,4113502,2021
4850,Lobato,4113601,2021
580870,Londrina,4113700,2021
7217,Luiziana,4113734,2021
4695,Lunardelli,4113759,2021
4969,Lupionópolis,4113809,2021
13697,Mallet,4113908,2021
12900,Mamborê,4114005,2021
23373,Mandaguaçu,4114104,2021
34628,Mandaguari,4114203,2021
27750,Mandirituba,4114302,2021
2442,Manfrinópolis,4114351,2021
16572,Mangueirinha,4114401,2021
13517,Manoel Ribas,4114500,2021
54031,Marechal Cândido Rondon,4114609,2021
5593,Maria Helena,4114708,2021
36103,Marialva,4114807,2021
8793,Marilândia do Sul,4114906,2021
7093,Marilena,4115002,2021
10327,Mariluz,4115101,2021
436472,Maringá,4115200,2021
6655,Mariópolis,4115309,2021
5562,Maripá,4115358,2021
14407,Marmeleiro,4115408,2021
4283,Marquinho,4115457,2021
4676,Marumbi,4115507,2021
18266,Matelândia,4115606,2021
35705,Matinhos,4115705,2021
3142,Mato Rico,4115739,2021
10994,Mauá da Serra,4115754,2021
46940,Medianeira,4115804,2021
5617,Mercedes,4115853,2021
2180,Mirador,4115903,2021
1786,Miraselva,4116000,2021
10706,Missal,4116059,2021
11966,Moreira Sales,4116109,2021
16485,Morretes,4116208,2021
4034,Munhoz de Melo,4116307,2021
4009,Nossa Senhora das Graças,4116406,2021
1560,Nova Aliança do Ivaí,4116505,2021
3424,Nova América da Colina,4116604,2021
10131,Nova Aurora,4116703,2021
4827,Nova Cantu,4116802,2021
28062,Nova Esperança,4116901,2021
5014,Nova Esperança do Sudoeste,4116950,2021
8120,Nova Fátima,4117008,2021
11462,Nova Laranjeiras,4117057,2021
13188,Nova Londrina,4117107,2021
5846,Nova Olímpia,4117206,2021
4304,Nova Santa Bárbara,4117214,2021
8311,Nova Santa Rosa,4117222,2021
10540,Nova Prata do Iguaçu,4117255,2021
5252,Nova Tebas,4117271,2021
2836,Novo Itacolomi,4117297,2021
21783,Ortigueira,4117305,2021
3423,Ourizona,4117404,2021
6036,Ouro Verde do Oeste,4117453,2021
42251,Paiçandu,4117503,2021
52503,Palmas,4117602,2021
34109,Palmeira,4117701,2021
12755,Palmital,4117800,2021
32389,Palotina,4117909,2021
14211,Paraíso do Norte,4118006,2021
11685,Paranacity,4118105,2021
157378,Paranaguá,4118204,2021
3277,Paranapoema,4118303,2021
89454,Paranavaí,4118402,2021
5755,Pato Bragado,4118451,2021
84779,Pato Branco,4118501,2021
5942,Paula Freitas,4118600,2021
7418,Paulo Frontin,4118709,2021
14017,Peabiru,4118808,2021
6194,Perobal,4118857,2021
11406,Pérola,4118907,2021
6232,Pérola d'Oeste,4119004,2021
13015,Piên,4119103,2021
134788,Pinhais,4119152,2021
6323,Pinhalão,4119202,2021
2742,Pinhal de São Bento,4119251,2021
32722,Pinhão,4119301,2021
25779,Piraí do Sul,4119400,2021
116852,Piraquara,4119509,2021
29686,Pitanga,4119608,2021
3298,Pitangueiras,4119657,2021
4281,Planaltina do Paraná,4119707,2021
13385,Planalto,4119806,2021
358838,Ponta Grossa,4119905,2021
28529,Pontal do Paraná,4119954,2021
12587,Porecatu,4120002,2021
4899,Porto Amazonas,4120101,2021
3133,Porto Barreiro,4120150,2021
2554,Porto Rico,4120200,2021
4057,Porto Vitória,4120309,2021
3806,Prado Ferreira,4120333,2021
5035,Pranchita,4120358,2021
5395,Presidente Castelo Branco,4120408,2021
11138,Primeiro de Maio,4120507,2021
52776,Prudentópolis,4120606,2021
4420,Quarto Centenário,4120655,2021
7504,Quatiguá,4120705,2021
24253,Quatro Barras,4120804,2021
4043,Quatro Pontes,4120853,2021
34707,Quedas do Iguaçu,4120903,2021
12257,Querência do Norte,4121000,2021
4444,Quinta do Sol,4121109,2021
19388,Quitandinha,4121208,2021
4500,Ramilândia,4121257,2021
3760,Rancho Alegre,4121307,2021
2602,Rancho Alegre D'Oeste,4121356,2021
16976,Realeza,4121406,2021
14991,Rebouças,4121505,2021
6772,Renascença,4121604,2021
26933,Reserva,4121703,2021
8127,Reserva do Iguaçu,4121752,2021
10622,Ribeirão Claro,4121802,2021
12869,Ribeirão do Pinhal,4121901,2021
15433,Rio Azul,4122008,2021
3162,Rio Bom,4122107,2021
13240,Rio Bonito do Iguaçu,4122156,2021
4121,Rio Branco do Ivaí,4122172,2021
32635,Rio Branco do Sul,4122206,2021
34645,Rio Negro,4122305,2021
68165,Rolândia,4122404,2021
9447,Roncador,4122503,2021
9664,Rondon,4122602,2021
4595,Rosário do Ivaí,4122651,2021
6954,Sabáudia,4122701,2021
3389,Salgado Filho,4122800,2021
4862,Salto do Itararé,4122909,2021
14957,Salto do Lontra,4123006,2021
3208,Santa Amélia,4123105,2021
3253,Santa Cecília do Pavão,4123204,2021
7705,Santa Cruz de Monte Castelo,4123303,2021
12330,Santa Fé,4123402,2021
27036,Santa Helena,4123501,2021
1568,Santa Inês,4123600,2021
8484,Santa Isabel do Ivaí,4123709,2021
14924,Santa Izabel do Oeste,4123808,2021
3795,Santa Lúcia,4123824,2021
9210,Santa Maria do Oeste,4123857,2021
11523,Santa Mariana,4123907,2021
4052,Santa Mônica,4123956,2021
4916,Santana do Itararé,4124004,2021
10055,Santa Tereza do Oeste,4124020,2021
23927,Santa Terezinha de Itaipu,4124053,2021
46503,Santo Antônio da Platina,4124103,2021
2611,Santo Antônio do Caiuá,4124202,2021
2032,Santo Antônio do Paraíso,4124301,2021
20354,Santo Antônio do Sudoeste,4124400,2021
5422,Santo Inácio,4124509,2021
6961,São Carlos do Ivaí,4124608,2021
11088,São Jerônimo da Serra,4124707,2021
10122,São João,4124806,2021
5819,São João do Caiuá,4124905,2021
9897,São João do Ivaí,4125001,2021
15359,São João do Triunfo,4125100,2021
9005,São Jorge d'Oeste,4125209,2021
5535,São Jorge do Ivaí,4125308,2021
5532,São Jorge do Patrocínio,4125357,2021
6115,São José da Boa Vista,4125407,2021
3601,São José das Palmeiras,4125456,2021
334620,São José dos Pinhais,4125506,2021
2165,São Manoel do Paraná,4125555,2021
47137,São Mateus do Sul,4125605,2021
27696,São Miguel do Iguaçu,4125704,2021
5745,São Pedro do Iguaçu,4125753,2021
11109,São Pedro do Ivaí,4125803,2021
2265,São Pedro do Paraná,4125902,2021
8865,São Sebastião da Amoreira,4126009,2021
5778,São Tomé,4126108,2021
6708,Sapopema,4126207,2021
98888,Sarandi,4126256,2021
5578,Saudade do Iguaçu,4126272,2021
19441,Sengés,4126306,2021
4460,Serranópolis do Iguaçu,4126355,2021
5149,Sertaneja,4126405,2021
16456,Sertanópolis,4126504,2021
21476,Siqueira Campos,4126603,2021
2880,Sulina,4126652,2021
15277,Tamarana,4126678,2021
5196,Tamboara,4126702,2021
16480,Tapejara,4126801,2021
5452,Tapira,4126900,2021
12761,Teixeira Soares,4127007,2021
80588,Telêmaco Borba,4127106,2021
17304,Terra Boa,4127205,2021
17054,Terra Rica,4127304,2021
17562,Terra Roxa,4127403,2021
20688,Tibagi,4127502,2021
17295,Tijucas do Sul,4127601,2021
144601,Toledo,4127700,2021
7699,Tomazina,4127809,2021
12036,Três Barras do Paraná,4127858,2021
9269,Tunas do Paraná,4127882,2021
8502,Tuneiras do Oeste,4127908,2021
8105,Tupãssi,4127957,2021
12977,Turvo,4127965,2021
20809,Ubiratã,4128005,2021
113416,Umuarama,4128104,2021
58298,União da Vitória,4128203,2021
2623,Uniflor,4128302,2021
11233,Uraí,4128401,2021
19358,Wenceslau Braz,4128500,2021
12267,Ventania,4128534,2021
8389,Vera Cruz do Oeste,4128559,2021
7094,Verê,4128609,2021
2630,Alto Paraíso,4128625,2021
5525,Doutor Ulysses,4128633,2021
4051,Virmond,4128658,2021
6879,Vitorino,4128708,2021
5584,Xambrê,4128807,2021
2534,Abdon Batista,4200051,2021
18015,Abelardo Luz,4200101,2021
11160,Agrolândia,4200200,2021
5570,Agronômica,4200309,2021
7160,Água Doce,4200408,2021
6544,Águas de Chapecó,4200507,2021
2341,Águas Frias,4200556,2021
6646,Águas Mornas,4200606,2021
10136,Alfredo Wagner,4200705,2021
1915,Alto Bela Vista,4200754,2021
5477,Anchieta,4200804,2021
4686,Angelina,4200903,2021
6783,Anita Garibaldi,4201000,2021
3223,Anitápolis,4201109,2021
8712,Antônio Carlos,4201208,2021
10951,Apiúna,4201257,2021
4268,Arabutã,4201273,2021
40890,Araquari,4201307,2021
69493,Araranguá,4201406,2021
8843,Armazém,4201505,2021
3547,Arroio Trinta,4201604,2021
2228,Arvoredo,4201653,2021
8021,Ascurra,4201703,2021
3179,Atalanta,4201802,2021
5687,Aurora,4201901,2021
13782,Balneário Arroio do Silva,4201950,2021
149227,Balneário Camboriú,4202008,2021
11271,Balneário Barra do Sul,4202057,2021
11537,Balneário Gaivota,4202073,2021
2618,Bandeirante,4202081,2021
1625,Barra Bonita,4202099,2021
30539,Barra Velha,4202107,2021
6386,Bela Vista do Toldo,4202131,2021
2712,Belmonte,4202156,2021
11896,Benedito Novo,4202206,2021
70471,Biguaçu,4202305,2021
366418,Blumenau,4202404,2021
3501,Bocaina do Sul,4202438,2021
20889,Bombinhas,4202453,2021
4801,Bom Jardim da Serra,4202503,2021
3104,Bom Jesus,4202537,2021
2136,Bom Jesus do Oeste,4202578,2021
10153,Bom Retiro,4202602,2021
5396,Botuverá,4202701,2021
34294,Braço do Norte,4202800,2021
3794,Braço do Trombudo,4202859,2021
2318,Brunópolis,4202875,2021
140597,Brusque,4202909,2021
80017,Caçador,4203006,2021
6112,Caibi,4203105,2021
3325,Calmon,4203154,2021
87179,Camboriú,4203204,2021
2467,Capão Alto,4203253,2021
11985,Campo Alegre,4203303,2021
6889,Campo Belo do Sul,4203402,2021
8312,Campo Erê,4203501,2021
36861,Campos Novos,4203600,2021
12553,Canelinha,4203709,2021
54558,Canoinhas,4203808,2021
23218,Capinzal,4203907,2021
25477,Capivari de Baixo,4203956,2021
11106,Catanduvas,4204004,2021
3462,Caxambu do Sul,4204103,2021
2709,Celso Ramos,4204152,2021
3013,Cerro Negro,4204178,2021
3025,Chapadão do Lageado,4204194,2021
227587,Chapecó,4204202,2021
16956,Cocal do Sul,4204251,2021
75683,Concórdia,4204301,2021
4585,Cordilheira Alta,4204350,2021
9900,Coronel Freitas,4204400,2021
2560,Coronel Martins,4204459,2021
16300,Corupá,4204509,2021
12315,Correia Pinto,4204558,2021
219393,Criciúma,4204608,2021
11150,Cunha Porã,4204707,2021
1972,Cunhataí,4204756,2021
40037,Curitibanos,4204806,2021
8136,Descanso,4204905,2021
15592,Dionísio Cerqueira,4205001,2021
4224,Dona Emma,4205100,2021
4164,Doutor Pedrinho,4205159,2021
3232,Entre Rios,4205175,2021
2059,Ermo,4205191,2021
4423,Erval Velho,4205209,2021
10630,Faxinal dos Guedes,4205308,2021
1575,Flor do Sertão,4205357,2021
516524,Florianópolis,4205407,2021
2481,Formosa do Sul,4205431,2021
27621,Forquilhinha,4205456,2021
36723,Fraiburgo,4205506,2021
1918,Frei Rogério,4205555,2021
2711,Galvão,4205605,2021
24070,Garopaba,4205704,2021
18816,Garuva,4205803,2021
71925,Gaspar,4205902,2021
14739,Governador Celso Ramos,4206009,2021
6621,Grão,4206108,2021
11652,Gravatal,4206207,2021
24922,Guabiruba,4206306,2021
9964,Guaraciaba,4206405,2021
46757,Guaramirim,4206504,2021
5196,Guarujá do Sul,4206603,2021
4692,Guatambú,4206652,2021
22820,Herval d'Oeste,4206702,2021
1952,Ibiam,4206751,2021
3154,Ibicaré,4206801,2021
19238,Ibirama,4206900,2021
58055,Içara,4207007,2021
14531,Ilhota,4207106,2021
9764,Imaruí,4207205,2021
45711,Imbituba,4207304,2021
6284,Imbuia,4207403,2021
72346,Indaial,4207502,2021
2979,Iomerê,4207577,2021
4367,Ipira,4207601,2021
9093,Iporã do Oeste,4207650,2021
7643,Ipuaçu,4207684,2021
7647,Ipumirim,4207700,2021
3901,Iraceminha,4207759,2021
10575,Irani,4207809,2021
1887,Irati,4207858,2021
11354,Irineópolis,4207908,2021
6091,Itá,4208005,2021
21889,Itaiópolis,4208104,2021
226617,Itajaí,4208203,2021
69323,Itapema,4208302,2021
17139,Itapiranga,4208401,2021
21766,Itapoá,4208450,2021
25619,Ituporanga,4208500,2021
3899,Jaborá,4208609,2021
10337,Jacinto Machado,4208708,2021
20547,Jaguaruna,4208807,2021
184579,Jaraguá do Sul,4208906,2021
1520,Jardinópolis,4208955,2021
30684,Joaçaba,4209003,2021
604708,Joinville,4209102,2021
5019,José Boiteux,4209151,2021
2083,Jupiá,4209177,2021
2248,Lacerdópolis,4209201,2021
157158,Lages,4209300,2021
46424,Laguna,4209409,2021
1408,Lajeado Grande,4209458,2021
7154,Laurentino,4209508,2021
15380,Lauro Müller,4209607,2021
12122,Lebon Régis,4209706,2021
2960,Leoberto Leal,4209805,2021
4530,Lindóia do Sul,4209854,2021
12497,Lontras,4209904,2021
13347,Luiz Alves,4210001,2021
5683,Luzerna,4210035,2021
1757,Macieira,4210050,2021
56825,Mafra,4210100,2021
3465,Major Gercino,4210209,2021
8209,Major Vieira,4210308,2021
7461,Maracajá,4210407,2021
26463,Maravilha,4210506,2021
1703,Marema,4210555,2021
17330,Massaranduba,4210605,2021
2442,Matos Costa,4210704,2021
6989,Meleiro,4210803,2021
2257,Mirim Doce,4210852,2021
4227,Modelo,4210902,2021
12034,Mondaí,4211009,2021
9945,Monte Carlo,4211058,2021
8263,Monte Castelo,4211108,2021
18095,Morro da Fumaça,4211207,2021
2884,Morro Grande,4211256,2021
85734,Navegantes,4211306,2021
5163,Nova Erechim,4211405,2021
4327,Nova Itaberaba,4211454,2021
15010,Nova Trento,4211504,2021
15515,Nova Veneza,4211603,2021
2366,Novo Horizonte,4211652,2021
23161,Orleans,4211702,2021
19201,Otacílio Costa,4211751,2021
7251,Ouro,4211801,2021
2197,Ouro Verde,4211850,2021
1444,Paial,4211876,2021
2352,Painel,4211892,2021
178679,Palhoça,4211900,2021
7321,Palma Sola,4212007,2021
2673,Palmeira,4212056,2021
16144,Palmitos,4212106,2021
19521,Papanduva,4212205,2021
3284,Paraíso,4212239,2021
9269,Passo de Torres,4212254,2021
4072,Passos Maia,4212270,2021
7642,Paulo Lopes,4212304,2021
3931,Pedras Grandes,4212403,2021
34022,Penha,4212502,2021
2733,Peritiba,4212601,2021
10225,Pescaria Brava,4212650,2021
5873,Petrolândia,4212700,2021
24385,Balneário Piçarras,4212809,2021
21103,Pinhalzinho,4212908,2021
3635,Pinheiro Preto,4213005,2021
3637,Piratuba,4213104,2021
2907,Planalto Alegre,4213153,2021
34561,Pomerode,4213203,2021
4619,Ponte Alta,4213302,2021
3426,Ponte Alta do Norte,4213351,2021
11674,Ponte Serrada,4213401,2021
22466,Porto Belo,4213500,2021
35685,Porto União,4213609,2021
17965,Pouso Redondo,4213708,2021
7305,Praia Grande,4213807,2021
1526,Presidente Castello Branco,4213906,2021
17973,Presidente Getúlio,4214003,2021
2279,Presidente Nereu,4214102,2021
2950,Princesa,4214151,2021
9773,Quilombo,4214201,2021
2897,Rancho Queimado,4214300,2021
6199,Rio das Antas,4214409,2021
5864,Rio do Campo,4214508,2021
7552,Rio do Oeste,4214607,2021
11937,Rio dos Cedros,4214706,2021
72931,Rio do Sul,4214805,2021
4630,Rio Fortuna,4214904,2021
42684,Rio Negrinho,4215000,2021
2484,Rio Rufino,4215059,2021
4525,Riqueza,4215075,2021
11647,Rodeio,4215109,2021
4584,Romelândia,4215208,2021
7674,Salete,4215307,2021
3727,Saltinho,4215356,2021
4792,Salto Veloso,4215406,2021
13128,Sangão,4215455,2021
17004,Santa Cecília,4215505,2021
2178,Santa Helena,4215554,2021
2151,Santa Rosa de Lima,4215604,2021
8397,Santa Rosa do Sul,4215653,2021
8760,Santa Terezinha,4215679,2021
2317,Santa Terezinha do Progresso,4215687,2021
1211,Santiago do Sul,4215695,2021
23907,Santo Amaro da Imperatriz,4215703,2021
2239,São Bernardino,4215752,2021
86317,São Bento do Sul,4215802,2021
2791,São Bonifácio,4215901,2021
11456,São Carlos,4216008,2021
5646,São Cristóvão do Sul,4216057,2021
9422,São Domingos,4216107,2021
54751,São Francisco do Sul,4216206,2021
6423,São João do Oeste,4216255,2021
39719,São João Batista,4216305,2021
3784,São João do Itaperiú,4216354,2021
7332,São João do Sul,4216404,2021
27322,São Joaquim,4216503,2021
253705,São José,4216602,2021
13811,São José do Cedro,4216701,2021
8054,São José do Cerrito,4216800,2021
24501,São Lourenço do Oeste,4216909,2021
13886,São Ludgero,4217006,2021
3162,São Martinho,4217105,2021
1794,São Miguel da Boa Vista,4217154,2021
41246,São Miguel do Oeste,4217204,2021
6046,São Pedro de Alcântara,4217253,2021
9874,Saudades,4217303,2021
22605,Schroeder,4217402,2021
17610,Seara,4217501,2021
3249,Serra Alta,4217550,2021
14176,Siderópolis,4217600,2021
31084,Sombrio,4217709,2021
2386,Sul Brasil,4217758,2021
18576,Taió,4217808,2021
8648,Tangará,4217907,2021
1606,Tigrinhos,4217956,2021
39889,Tijucas,4218004,2021
5338,Timbé do Sul,4218103,2021
45703,Timbó,4218202,2021
8003,Timbó Grande,4218251,2021
19455,Três Barras,4218301,2021
4002,Treviso,4218350,2021
7104,Treze de Maio,4218400,2021
8138,Treze Tílias,4218509,2021
7506,Trombudo Central,4218608,2021
107143,Tubarão,4218707,2021
4507,Tunápolis,4218756,2021
13080,Turvo,4218806,2021
2364,União do Oeste,4218855,2021
11311,Urubici,4218905,2021
2453,Urupema,4218954,2021
21419,Urussanga,4219002,2021
3569,Vargeão,4219101,2021
2387,Vargem,4219150,2021
4411,Vargem Bonita,4219176,2021
6321,Vidal Ramos,4219200,2021
54145,Videira,4219309,2021
4907,Vitor Meireles,4219358,2021
4032,Witmarsum,4219408,2021
52290,Xanxerê,4219507,2021
3873,Xavantina,4219606,2021
29254,Xaxim,4219705,2021
3432,Zortéa,4219853,2021
13129,Balneário Rincão,4220000,2021
4981,Aceguá,4300034,2021
3738,Água Santa,4300059,2021
16344,Agudo,4300109,2021
6951,Ajuricaba,4300208,2021
5710,Alecrim,4300307,2021
72493,Alegrete,4300406,2021
3287,Alegria,4300455,2021
1935,Almirante Tamandaré do Sul,4300471,2021
5885,Alpestre,4300505,2021
1590,Alto Alegre,4300554,2021
3043,Alto Feliz,4300570,2021
212352,Alvorada,4300604,2021
7136,Amaral Ferrador,4300638,2021
7396,Ametista do Sul,4300646,2021
1351,André da Rocha,4300661,2021
5941,Anta Gorda,4300703,2021
13041,Antônio Prado,4300802,2021
3544,Arambaré,4300851,2021
5840,Araricá,4300877,2021
6145,Aratiba,4300901,2021
21121,Arroio do Meio,4301008,2021
10483,Arroio do Sal,4301057,2021
2966,Arroio do Padre,4301073,2021
14201,Arroio dos Ratos,4301107,2021
13452,Arroio do Tigre,4301206,2021
18185,Arroio Grande,4301305,2021
10422,Arvorezinha,4301404,2021
6545,Augusto Pestana,4301503,2021
3517,Áurea,4301552,2021
121518,Bagé,4301602,2021
14645,Balneário Pinhal,4301636,2021
6232,Barão,4301651,2021
6616,Barão de Cotegipe,4301701,2021
7550,Barão do Triunfo,4301750,2021
5237,Barracão,4301800,2021
3266,Barra do Guarita,4301859,2021
4238,Barra do Quaraí,4301875,2021
13618,Barra do Ribeiro,4301909,2021
1621,Barra do Rio Azul,4301925,2021
2563,Barra Funda,4301958,2021
11167,Barros Cassal,4302006,2021
1924,Benjamin Constant do Sul,4302055,2021
123090,Bento Gonçalves,4302105,2021
2087,Boa Vista das Missões,4302154,2021
6712,Boa Vista do Buricá,4302204,2021
2466,Boa Vista do Cadeado,4302220,2021
2628,Boa Vista do Incra,4302238,2021
2773,Boa Vista do Sul,4302253,2021
11270,Bom Jesus,4302303,2021
14446,Bom Princípio,4302352,2021
1858,Bom Progresso,4302378,2021
12448,Bom Retiro do Sul,4302402,2021
7691,Boqueirão do Leão,4302451,2021
6135,Bossoroca,4302501,2021
2099,Bozano,4302584,2021
3271,Braga,4302600,2021
5132,Brochier,4302659,2021
20963,Butiá,4302709,2021
33476,Caçapava do Sul,4302808,2021
12291,Cacequi,4302907,2021
81552,Cachoeira do Sul,4303004,2021
132144,Cachoeirinha,4303103,2021
5083,Cacique Doble,4303202,2021
4802,Caibaté,4303301,2021
4659,Caiçara,4303400,2021
66686,Camaquã,4303509,2021
2750,Camargo,4303558,2021
6383,Cambará do Sul,4303608,2021
3402,Campestre da Serra,4303673,2021
5325,Campina das Missões,4303707,2021
5422,Campinas do Sul,4303806,2021
69981,Campo Bom,4303905,2021
4273,Campo Novo,4304002,2021
3272,Campos Borges,4304101,2021
31475,Candelária,4304200,2021
6106,Cândido Godói,4304309,2021
9707,Candiota,4304358,2021
45957,Canela,4304408,2021
56370,Canguçu,4304507,2021
349728,Canoas,4304606,2021
1693,Canudos do Vale,4304614,2021
1628,Capão Bonito do Sul,4304622,2021
55009,Capão da Canoa,4304630,2021
3745,Capão do Cipó,4304655,2021
25462,Capão do Leão,4304663,2021
4793,Capivari do Sul,4304671,2021
12183,Capela de Santana,4304689,2021
2770,Capitão,4304697,2021
62413,Carazinho,4304705,2021
8426,Caraá,4304713,2021
30630,Carlos Barbosa,4304804,2021
1327,Carlos Gomes,4304853,2021
9070,Casca,4304903,2021
3228,Caseiros,4304952,2021
8631,Catuípe,4305009,2021
523716,Caxias do Sul,4305108,2021
2865,Centenário,4305116,2021
6005,Cerrito,4305124,2021
4720,Cerro Branco,4305132,2021
2281,Cerro Grande,4305157,2021
12579,Cerro Grande do Sul,4305173,2021
14243,Cerro Largo,4305207,2021
9211,Chapada,4305306,2021
41705,Charqueadas,4305355,2021
3228,Charrua,4305371,2021
3684,Chiapetta,4305405,2021
6832,Chuí,4305439,2021
5518,Chuvisca,4305447,2021
16897,Cidreira,4305454,2021
4693,Ciríaco,4305504,2021
2466,Colinas,4305587,2021
3088,Colorado,4305603,2021
6766,Condor,4305702,2021
9903,Constantina,4305801,2021
1490,Coqueiro Baixo,4305835,2021
2267,Coqueiros do Sul,4305850,2021
2521,Coronel Barros,4305871,2021
7213,Coronel Bicaco,4305900,2021
1602,Coronel Pilar,4305934,2021
3824,Cotiporã,4305959,2021
2731,Coxilha,4305975,2021
13269,Crissiumal,4306007,2021
