NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,65533,4306551,Dom Pedro de Alcântara - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2210941,4306601,Dom Pedrito - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,106596,4306700,Dona Francisca - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,260796,4306734,Doutor Maurício Cardoso - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,78890,4306759,Doutor Ricardo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2120258,4306767,Eldorado do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1168355,4306809,Encantado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1080943,4306908,Encruzilhada do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73213,4306924,Engenho Velho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,687576,4306932,Entre-Ijuís - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,207516,4306957,Entre Rios do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,180478,4306973,Erebango - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6882611,4307005,Erechim - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,265548,4307054,Ernestina - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,253606,4307104,Herval - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,150882,4307203,Erval Grande - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,353967,4307302,Erval Seco - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,392859,4307401,Esmeralda - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,116730,4307450,Esperança do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1113102,4307500,Espumoso - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,350706,4307559,Estação - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1875488,4307609,Estância Velha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3749878,4307708,Esteio - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2171441,4307807,Estrela - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,197414,4307815,Estrela Velha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,405443,4307831,Eugênio de Castro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,197918,4307864,Fagundes Varela - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4398447,4307906,Farroupilha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,270105,4308003,Faxinal do Soturno - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,103166,4308052,Faxinalzinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,140822,4308078,Fazenda Vilanova - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,589352,4308102,Feliz - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2538136,4308201,Flores da Cunha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,103058,4308250,Floriano Peixoto - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,227468,4308300,Fontoura Xavier - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,302799,4308409,Formigueiro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58939,4308433,Forquetinha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,564771,4308458,Fortaleza dos Valos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1430606,4308508,Frederico Westphalen - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2997963,4308607,Garibaldi - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,200966,4308656,Garruchos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,282771,4308706,Gaurama - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,276372,4308805,General Câmara - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,190647,4308854,Gentil - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,793661,4308904,Getúlio Vargas - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1202941,4309001,Giruá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,461885,4309050,Glorinha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2658018,4309100,Gramado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94579,4309126,Gramado dos Loureiros - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,109481,4309159,Gramado Xavier - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,10261618,4309209,Gravataí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,132787,4309258,Guabiju - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,8284804,4309308,Guaíba - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1149050,4309407,Guaporé - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,362623,4309506,Guarani das Missões - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,245496,4309555,Harmonia - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,71142,4309571,Herveiras - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2608192,4309605,Horizontina - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,314486,4309654,Hulha Negra - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,229248,4309704,Humaitá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,112226,4309753,Ibarama - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,367294,4309803,Ibiaçá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,399691,4309902,Ibiraiaras - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,213521,4309951,Ibirapuitã - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1722053,4310009,Ibirubá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1888880,4310108,Igrejinha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5190378,4310207,Ijuí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,140569,4310306,Ilópolis - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,626814,4310330,Imbé - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,519189,4310363,Imigrante - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,494164,4310405,Independência - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,110556,4310413,Inhacorá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,298581,4310439,Ipê - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,177628,4310462,Ipiranga do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,254491,4310504,Iraí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,286658,4310538,Itaara - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,246285,4310553,Itacurubi - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94234,4310579,Itapuca - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2186921,4310603,Itaqui - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,86738,4310652,Itati - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81706,4310702,Itatiba do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,71910,4310751,Ivorá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1180383,4310801,Ivoti - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,136729,4310850,Jaboticaba - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,224026,4310876,Jacuizinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,232300,4310900,Jacutinga - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1059392,4311007,Jaguarão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,378018,4311106,Jaguari - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94041,4311122,Jaquirana - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,469005,4311130,Jari - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,975407,4311155,Jóia - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1925171,4311205,Júlio de Castilhos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68915,4311239,Lagoa Bonita do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,154689,4311254,Lagoão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,157139,4311270,Lagoa dos Três Cantos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1513400,4311304,Lagoa Vermelha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5596169,4311403,Lajeado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,74874,4311429,Lajeado do Bugre - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,497626,4311502,Lavras do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,172442,4311601,Liberato Salzano - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,365848,4311627,Lindolfo Collor - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65579,4311643,Linha Nova - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,272823,4311700,Machadinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,582041,4311718,Maçambará - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,70213,4311734,Mampituba - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,546970,4311759,Manoel Viana - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,190483,4311775,Maquiné - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80816,4311791,Maratá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3060013,4311809,Marau - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,167824,4311908,Marcelino Ramos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104495,4311981,Mariana Pimentel - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,72887,4312005,Mariano Moro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,124134,4312054,Marques de Souza - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,169005,4312104,Mata - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,168254,4312138,Mato Castelhano - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,180535,4312153,Mato Leitão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,88446,4312179,Mato Queimado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161122,4312203,Maximiliano de Almeida - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,279176,4312252,Minas do Leão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,190385,4312302,Miraguaí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,98137,4312351,Montauri - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,109729,4312377,Monte Alegre dos Campos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94434,4312385,Monte Belo do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5752330,4312401,Montenegro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,153333,4312427,Mormaço - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81465,4312443,Morrinhos do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,132443,4312450,Morro Redondo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,274166,4312476,Morro Reuter - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,643323,4312500,Mostardas - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,301851,4312609,Muçum - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1122084,4312617,Muitos Capões - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,91988,4312625,Muliterno - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2207531,4312658,Não-Me-Toque - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,146251,4312674,Nicolau Vergueiro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,525504,4312708,Nonoai - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,236574,4312757,Nova Alvorada - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,327225,4312807,Nova Araçá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,802206,4312906,Nova Bassano - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,145342,4312955,Nova Boa Vista - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,141143,4313003,Nova Bréscia - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,229430,4313011,Nova Candelária - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,172365,4313037,Nova Esperança do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,805694,4313060,Nova Hartz - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100211,4313086,Nova Pádua - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,382687,4313102,Nova Palma - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,972684,4313201,Nova Petrópolis - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1730037,4313300,Nova Prata - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,304677,4313334,Nova Ramada - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,169304,4313359,Nova Roma do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2487515,4313375,Nova Santa Rita - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133170,4313391,Novo Cabrais - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,10037889,4313409,Novo Hamburgo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,186353,4313425,Novo Machado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,74728,4313441,Novo Tiradentes - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75033,4313466,Novo Xingu - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,135199,4313490,Novo Barreiro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1819024,4313508,Osório - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,167644,4313607,Paim Filho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,735603,4313656,Palmares do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2215050,4313706,Palmeira das Missões - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,271641,4313805,Palmitinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3167743,4313904,Panambi - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,533687,4313953,Pantano Grande - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,424445,4314001,Paraí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,207384,4314027,Paraíso do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,136434,4314035,Pareci Novo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1390312,4314050,Parobé - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,132982,4314068,Passa Sete - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,229640,4314076,Passo do Sobrado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,12552833,4314100,Passo Fundo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,195869,4314134,Paulo Bento - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,242456,4314159,Paverama - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,386189,4314175,Pedras Altas - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,270650,4314209,Pedro Osório - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,464211,4314308,Pejuçara - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,10778119,4314407,Pelotas - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,386451,4314423,Picada Café - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,123341,4314456,Pinhal - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,304723,4314464,Pinhal da Serra - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,931832,4314472,Pinhal Grande - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,131547,4314498,Pinheirinho do Vale - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,397723,4314506,Pinheiro Machado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,74285,4314548,Pinto Bandeira - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94670,4314555,Pirapó - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,880273,4314605,Piratini - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,252506,4314704,Planalto - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,131756,4314753,Poço das Antas - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,403316,4314779,Pontão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,96048,4314787,Ponte Preta - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1662398,4314803,Portão - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81562848,4314902,Porto Alegre - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,135661,4315008,Porto Lucena - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89349,4315057,Porto Mauá - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45211,4315073,Porto Vera Cruz - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,210925,4315107,Porto Xavier - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61419,4315131,Pouso Novo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,213812,4315149,Presidente Lucena - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,166516,4315156,Progresso - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,93263,4315172,Protásio Alves - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133442,4315206,Putinga - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,625749,4315305,Quaraí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,185962,4315313,Quatro Irmãos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,299302,4315321,Quevedos - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,255120,4315354,Quinze de Novembro - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,232903,4315404,Redentora - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82687,4315453,Relvado - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,673420,4315503,Restinga Sêca - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,136484,4315552,Rio dos Índios - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,13282154,4315602,Rio Grande - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1390518,4315701,Rio Pardo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,155848,4315750,Riozinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,576081,4315800,Roca Sales - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,279278,4315909,Rodeio Bonito - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161912,4315958,Rolador - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,731607,4316006,Rolante - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,471552,4316105,Ronda Alta - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,268873,4316204,Rondinha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,437025,4316303,Roque Gonzales - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1381969,4316402,Rosário do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82615,4316428,Sagrada Família - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,254247,4316436,Saldanha Marinho - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1213455,4316451,Salto do Jacuí - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,178468,4316477,Salvador das Missões - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,337661,4316501,Salvador do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,843823,4316600,Sananduva - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1336027,4316709,Santa Bárbara do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,143879,4316733,Santa Cecília do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,339105,4316758,Santa Clara do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,9815170,4316808,Santa Cruz do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,9562027,4316907,Santa Maria - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,279408,4316956,Santa Maria do Herval - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,361014,4316972,Santa Margarida do Sul - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,364899,4317004,Santana da Boa Vista - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2823913,4317103,Sant'Ana do Livramento - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3732037,4317202,Santa Rosa - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49850,4317251,Santa Tereza - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1755622,4317301,Santa Vitória do Palmar - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2021444,4317400,Santiago - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3180262,4317509,Santo Ângelo - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119796,4317558,Santo Antônio do Palma - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1680497,4317608,Santo Antônio da Patrulha - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,673944,4317707,Santo Antônio das Missões - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,189468,4317756,Santo Antônio do Planalto - RS,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,848436,4317806,Santo Augusto - RS,2021,2021,37,Produto Interno Bruto a preços correntes
